RefSeq ID	spacer_start	spacer_end	direction	confidence
NZ_JYQZ01000005	433573	433605	F	HIGH
NZ_MOLZ01000037	26819	26861	R	LOW
NZ_MZDD01000003	317	349	R	HIGH
NZ_MZDB01000001	161192	161224	R	HIGH
NZ_MZCR01000001	104879	104911	R	HIGH
NZ_MXMQ01000001	235763	235795	R	HIGH
NZ_LINA01000068	1861	1893	F	HIGH
NZ_LHHX01000018	432671	432703	F	HIGH
NZ_LHOL01000012	204098	204130	F	HIGH
NZ_MZEE01000001	161273	161305	R	HIGH
NZ_MZDU01000005	105339	105371	R	HIGH
NZ_MZDS01000001	527568	527600	F	HIGH
NZ_MOLZ01000037	17552	17594	F	LOW
NZ_MZET01000002	179702	179734	R	HIGH
NZ_MXMZ01000002	241813	241845	F	HIGH
NZ_GL397179	1522693	1522723	F	LOW
NZ_KB849964	2259522	2259554	R	LOW
NZ_AMEI01000055	144889	144921	F	HIGH
NZ_AMEJ01000049	165029	165061	F	HIGH
NZ_AMGH01000042	78788	78820	R	LOW
NZ_KK211432	236194	236226	F	HIGH
NZ_LREE01000006	234368	234400	R	LOW
NZ_LREG01000011	166085	166117	F	HIGH
NZ_MOLZ01000037	17552	17594	F	LOW
NZ_CP008706	1111676	1111708	F	HIGH
NZ_CP008706	1111676	1111708	F	HIGH
NZ_CP008706	1111676	1111708	F	HIGH
NZ_LREP01000007	235668	235700	R	LOW
NZ_FBXI01000109	190787	190819	F	HIGH
NZ_LCXV01000021	18012	18042	F	HIGH
NZ_PNFR01000002	44899	44929	R	HIGH
NZ_PNGF01000002	44899	44929	R	HIGH
NZ_LCUY01000022	79190	79219	F	LOW
NC_021870	2939074	2939107	R	MEDIUM
NZ_MOLZ01000037	17777	17819	F	LOW
NZ_MXOC01000008	188851	188884	F	MEDIUM
NZ_ALRG01000016	43637	43667	R	HIGH
NZ_CPVY01000007	43858	43888	R	HIGH
NZ_AUWB01000015	278267	278297	F	LOW
NZ_JQQW01000104	4357	4391	R	HIGH
NZ_MOLZ01000037	17777	17819	F	LOW
NZ_ANDS01000007	283583	283613	F	HIGH
NZ_LCXR01000015	189158	189188	R	HIGH
NZ_MAWX01000055	43904	43934	R	HIGH
NZ_MAWX01000055	44102	44132	R	MEDIUM
NZ_JQYK01000023	108271	108303	R	MEDIUM
NZ_NOPC01000001	252870	252903	NA	NA
NZ_ALED01000027	602659	602691	F	HIGH
NC_021870	2955950	2955982	R	MEDIUM
NZ_MXOC01000008	172038	172070	F	MEDIUM
NZ_NAPQ01000013	117812	117844	R	MEDIUM
NZ_FNPI01000038	6929	6963	F	HIGH
NZ_FWNZ01000012	54700	54732	R	HIGH
NZ_LDAC01000030	150079	150109	F	HIGH
NZ_JPHZ01000031	67577	67609	F	MEDIUM
NZ_CP019442	2896892	2896924	F	MEDIUM
NZ_BBVU01000023	10509	10541	F	MEDIUM
NZ_MAVX01000033	804	834	R	HIGH
NZ_ALQN01000018	90346	90376	R	MEDIUM
NZ_ALTE01000014	44077	44107	R	MEDIUM
NZ_ALTE01000014	44077	44107	R	MEDIUM
NZ_ALTL01000037	277738	277768	F	MEDIUM
NZ_NFVQ01000034	95180	95212	R	HIGH
NZ_FJQD01000039	34744	34774	R	HIGH
NZ_LCXS01000019	44582	44612	R	HIGH
NZ_ALUZ01000054	48711	48741	R	HIGH
NZ_CTJD01000001	223016	223046	F	MEDIUM
NZ_CYGJ01000002	390787	390819	F	HIGH
NZ_PIOQ01000081	64143	64175	R	MEDIUM
NZ_AHQM01000373	11037	11071	F	HIGH
NZ_AFLU02000045	62976	63012	R	HIGH
NZ_AHMG02000056	150069	150105	F	HIGH
NZ_AFJK02000056	57372	57408	R	HIGH
NZ_NFXZ01000060	95308	95340	R	HIGH
NZ_ANMV01000107	23342	23378	F	HIGH
NZ_ANMW01000068	47158	47194	R	HIGH
NZ_ANMX01000158	47096	47132	R	HIGH
NZ_AFLU02000045	62831	62867	R	LOW
NZ_AHMG02000056	150214	150250	F	HIGH
NZ_AFJK02000056	57227	57263	R	LOW
NZ_ANMV01000107	23487	23523	F	HIGH
NZ_ANMV01000107	23487	23523	F	HIGH
NZ_ANMW01000068	47013	47049	R	LOW
NZ_ANMW01000068	47013	47049	R	LOW
NZ_ANMW01000068	47013	47049	R	LOW
NZ_ANMX01000158	46951	46987	R	LOW
NZ_ANMX01000158	46951	46987	R	LOW
NZ_LCXC01000038	222713	222742	F	LOW
NZ_ANEF01000033	230114	230144	F	MEDIUM
NZ_ALUF01000027	231681	231711	F	MEDIUM
NZ_MAWM01000011	277125	277155	F	LOW
NZ_ALUR01000016	277407	277437	F	HIGH
NZ_JHSZ01000043	127251	127283	F	MEDIUM
NZ_CXZC01000001	218993	219024	NA	NA
NZ_MPJF02000011	28957	28995	F	LOW
NZ_MXPD01000004	250004	250037	F	MEDIUM
NZ_MZEA01000012	126307	126339	R	MEDIUM
NZ_MXPK01000014	50361	50393	F	MEDIUM
NZ_MXPH01000001	493510	493543	F	MEDIUM
NZ_AOXE01000040	18091	18123	R	MEDIUM
NZ_MXPL01000013	120113	120145	R	MEDIUM
NZ_JXTT01000045	177810	177842	R	MEDIUM
NZ_LHTH01000019	91616	91648	R	MEDIUM
NZ_CAFD01000102	46365	46397	F	MEDIUM
NZ_MXLT01000003	108609	108641	R	MEDIUM
NZ_MPJF02000011	28957	28995	F	LOW
NZ_MYWE01000006	218270	218302	R	MEDIUM
NZ_CBKW010000016	219978	220010	R	MEDIUM
NZ_CBKW020000002	219978	220010	R	MEDIUM
NZ_MZFN01000005	216498	216530	F	MEDIUM
NZ_NOBJ01000012	96204	96236	F	HIGH
NZ_NMFK01000067	1331	1363	F	HIGH
NZ_NOOQ01000005	87466	87498	R	HIGH
NZ_PGLG01000017	88405	88437	F	HIGH
NZ_ALQK01000030	44880	44910	R	HIGH
NZ_ANDN01000035	44628	44658	R	HIGH
NZ_FOXN01000065	8597	8628	R	LOW
NZ_ALSU01000029	182205	182235	F	LOW
NZ_LCZX01000019	44070	44100	R	HIGH
NZ_LCZX01000019	44136	44166	R	HIGH
NZ_LYVZ01000012	49448	49486	R	HIGH
NZ_AAKB02000001	3141794	3141826	F	MEDIUM
NZ_LSGC01000027	1567	1599	F	MEDIUM
NZ_JTCN01000062	1729	1761	F	MEDIUM
NZ_NEMV01000012	1632	1664	F	MEDIUM
NZ_MBKI01000022	44366	44396	R	HIGH
NC_010723	1754149	1754184	F	LOW
NZ_MAKQ01000094	1580	1612	F	MEDIUM
NZ_CTDZ01000009	1832786	1832824	R	HIGH
NZ_NLZH01000022	87224	87256	R	HIGH
NZ_NMCM01000030	59497	59529	R	HIGH
NZ_NMBB01000007	69997	70029	F	HIGH
NZ_LQVQ01000021	4514	4546	F	HIGH
NZ_LIOB01000051	16550	16582	F	HIGH
NZ_PPHA01000055	29496	29530	R	HIGH
NZ_CTKW01000010	39890	39919	F	HIGH
NZ_JQQU01000145	603	637	F	HIGH
NZ_JQQV01000093	512	546	R	MEDIUM
FR880297	150	183	F	LOW
NZ_CP006723	3203908	3203942	F	HIGH
NZ_ADIV01000011	337224	337256	F	HIGH
NZ_PYQN01000006	152774	152806	F	HIGH
NZ_PENO01000002	315461	315493	F	HIGH
NZ_LQSI01000104	162711	162743	R	MEDIUM
NZ_NNZD01000005	152723	152755	F	HIGH
NZ_NXNW01000015	18864	18896	R	MEDIUM
NZ_NXNX01000153	24805	24837	R	MEDIUM
NZ_AYQU01000011	141757	141789	F	HIGH
NZ_JSGA01000039	269238	269270	R	MEDIUM
PXPT01000032	6008	6046	F	MEDIUM
NZ_AKHH01000019	1271	1307	R	LOW
NZ_JUOW01000029	126	162	R	LOW
NZ_AUWE01000017	44726	44756	R	HIGH
NZ_NQXQ01000002	175734	175766	F	HIGH
NZ_NQXG01000009	54279	54311	F	MEDIUM
NZ_JZBU01000005	167656	167688	F	LOW
NZ_KV794067	262069	262099	R	LOW
NZ_MXPD01000004	249699	249732	F	MEDIUM
NZ_CP028169	2916929	2916961	F	MEDIUM
NZ_CP028169	2917966	2917998	F	MEDIUM
NZ_MZRO01000021	83	115	F	LOW
NZ_CQAV01000001	317732	317762	R	HIGH
NZ_CPZS01000001	16553	16583	F	LOW
NZ_CPVR01000001	16222	16252	F	LOW
NZ_CPVL01000003	25675	25705	R	MEDIUM
NZ_LVGV01000008	64888	64920	R	MEDIUM
NZ_LLIN01000306	11950	11987	F	MEDIUM
NZ_AKWR02000141	25309	25351	R	HIGH
NZ_AYUP01000237	18670	18702	R	HIGH
NZ_CWKJ01000003	116	148	F	MEDIUM
NZ_CDIG01000074	87	119	F	LOW
NZ_JXDV01000098	4383	4418	R	HIGH
NZ_CDIX01000037	643	675	R	MEDIUM
NZ_CDKH01000049	31746	31778	R	MEDIUM
NZ_CDIY01000080	190	222	F	MEDIUM
NZ_CDIQ01000098	29913	29945	R	MEDIUM
NZ_CDHQ01000046	59830	59862	R	MEDIUM
NZ_CDJB01000210	916	948	R	MEDIUM
NZ_CDKR01000032	73	105	F	LOW
NZ_CDJQ01000110	191	223	F	MEDIUM
NZ_CDJE01000064	46	78	F	LOW
NZ_CDJC01000009	103	135	F	MEDIUM
NZ_JXEB01000145	4256	4291	R	HIGH
NZ_CDJD01000165	100	132	F	MEDIUM
NZ_CDIC01000085	84	116	F	LOW
NZ_CDJM01000022	119	151	F	MEDIUM
NZ_CDHT01000002	162722	162754	R	MEDIUM
NZ_CDHR01000079	126	158	F	MEDIUM
NZ_CDJN01000017	111	143	F	MEDIUM
NZ_CDIM01000068	32597	32629	R	MEDIUM
NZ_CDII01000362	1563	1595	R	LOW
NZ_CDJP01000013	31968	32000	R	MEDIUM
NZ_CDKS01000082	25682	25714	R	LOW
NZ_MWLC01000319	1087	1119	R	LOW
NZ_CDIO01000024	162878	162910	R	MEDIUM
NZ_OETI01000020	65385	65417	R	MEDIUM
NZ_OETM01000004	162609	162641	R	MEDIUM
NZ_OETG01000009	1074	1106	F	MEDIUM
NZ_OETH01000031	29797	29829	R	MEDIUM
NZ_OETF01000040	8744	8776	F	MEDIUM
NZ_OETN01000008	65309	65341	R	MEDIUM
NZ_OETR01000002	472920	472952	F	MEDIUM
NZ_OETJ01000003	23069	23101	F	MEDIUM
NZ_OETV01000027	1079	1111	F	MEDIUM
NZ_PNRI01000001	310273	310309	R	HIGH
NZ_OETY01000009	36733	36765	R	MEDIUM
NZ_OETQ01000009	162426	162458	R	MEDIUM
NZ_OETZ01000007	162610	162642	R	MEDIUM
NZ_OETS01000002	162426	162458	R	MEDIUM
NZ_OETU01000010	162426	162458	R	MEDIUM
NZ_OEUB01000004	162487	162519	R	MEDIUM
NZ_OEUD01000027	1082	1114	F	MEDIUM
NZ_OEUN01000001	553844	553876	F	MEDIUM
NZ_OEUH01000003	135239	135271	R	MEDIUM
NZ_OEUL01000002	162633	162665	R	MEDIUM
NZ_FAFX01000003	2804	2841	F	MEDIUM
NZ_OEUK01000006	1081	1113	F	MEDIUM
NZ_OEUV01000028	2303	2335	F	MEDIUM
NZ_OEUJ01000011	1080	1112	F	MEDIUM
NZ_OEUU01000002	552715	552747	F	MEDIUM
NZ_OEUY01000001	212607	212639	F	MEDIUM
NZ_OEUQ01000020	65405	65437	R	MEDIUM
NZ_OEVL01000002	156443	156475	R	MEDIUM
NZ_OEVD01000008	162608	162640	R	MEDIUM
NZ_OEVN01000003	1066	1098	F	MEDIUM
NZ_OEVE01000053	1074	1106	F	MEDIUM
NZ_FAEM01000036	2966	3003	F	MEDIUM
NZ_OEVM01000004	1079	1111	F	MEDIUM
NZ_OEVP01000006	162548	162580	R	MEDIUM
NZ_OEWA01000003	1069	1101	F	MEDIUM
NZ_OEVY01000041	32368	32400	R	MEDIUM
NZ_OEVU01000008	81375	81407	R	MEDIUM
NZ_OEVR01000007	162609	162641	R	MEDIUM
NZ_OEVZ01000004	65394	65426	R	MEDIUM
NZ_OEWJ01000009	22770	22802	F	MEDIUM
NZ_OEWI01000040	8715	8747	F	MEDIUM
NZ_OEWH01000017	8947	8979	F	MEDIUM
NZ_FAIK01000009	106049	106086	R	MEDIUM
NZ_OEWK01000021	23197	23229	F	MEDIUM
NZ_OEWR01000001	152676	152708	R	MEDIUM
NZ_OEWO01000024	65493	65525	R	MEDIUM
NZ_OEWQ01000004	162609	162641	R	MEDIUM
NZ_OEWV01000008	154622	154654	R	MEDIUM
NZ_OEWU01000005	162608	162640	R	MEDIUM
NZ_OEWY01000058	29521	29553	R	MEDIUM
NZ_OEXK01000049	28996	29028	R	MEDIUM
NZ_OEWZ01000002	473103	473135	F	MEDIUM
NZ_OEXL01000003	181784	181816	R	MEDIUM
NZ_KB896272	43826	43859	R	LOW
NZ_OEXF01000009	162609	162641	R	MEDIUM
NZ_OEXD01000045	29840	29872	R	MEDIUM
NZ_OEXI01000001	441127	441159	F	MEDIUM
NZ_OEXS01000002	441106	441138	F	MEDIUM
NZ_OEXO01000009	154623	154655	R	MEDIUM
NZ_OEXP01000008	154622	154654	R	MEDIUM
NZ_OEXU01000016	65370	65402	R	MEDIUM
NZ_OEXN01000002	162633	162665	R	MEDIUM
NZ_OEXT01000011	8932	8964	F	MEDIUM
NZ_OEXX01000003	162609	162641	R	MEDIUM
NZ_OEYA01000001	162548	162580	R	MEDIUM
NZ_OEYF01000010	162610	162642	R	MEDIUM
NZ_OEYJ01000003	22778	22810	F	MEDIUM
NZ_OEYD01000004	162365	162397	R	MEDIUM
NZ_OEYK01000010	1119	1151	F	MEDIUM
NZ_OEXY01000047	1071	1103	F	MEDIUM
NZ_OEYM01000007	1066	1098	F	MEDIUM
NZ_OEYP01000013	134088	134120	R	MEDIUM
NZ_OEYS01000010	65446	65478	R	MEDIUM
NZ_OEYU01000001	441065	441097	F	MEDIUM
NZ_KB904884	918	951	R	HIGH
NZ_MYRU01000015	1089	1121	F	MEDIUM
NZ_MYJM01000005	106006	106038	F	MEDIUM
NZ_MYJD01000026	929	961	R	MEDIUM
NZ_MYJC01000003	106010	106042	F	MEDIUM
NZ_MYJB01000003	269417	269449	F	MEDIUM
NZ_MYIZ01000004	62636	62668	F	MEDIUM
NZ_MYIX01000001	305946	305978	F	MEDIUM
NZ_MYIW01000003	869	901	R	MEDIUM
NZ_MYIT01000003	162218	162250	R	MEDIUM
NZ_MYIS01000002	162095	162127	R	MEDIUM
NZ_KB897153	28163	28205	R	LOW
NZ_MYIQ01000376	4030	4063	F	HIGH
NZ_MYIP01000009	107441	107473	R	MEDIUM
NZ_MYIH01000027	744	776	R	MEDIUM
NZ_MYHY01000004	108035	108067	R	MEDIUM
NZ_MYHF01000004	163142	163174	F	MEDIUM
NC_006582	3669206	3669239	R	HIGH
NZ_MYHE01000001	163685	163717	R	MEDIUM
NZ_JYSO01000044	578	610	R	MEDIUM
NZ_LHMA01000048	16375	16407	F	MEDIUM
NZ_LHNW01000053	813	845	R	MEDIUM
NZ_LJJK01000002	94274	94306	R	MEDIUM
QEKY01000004	40406	40442	F	LOW
NZ_MYER01000003	107994	108026	R	MEDIUM
NZ_QBFS01000002	473091	473123	F	MEDIUM
NZ_QBFV01000002	472975	473007	F	MEDIUM
NZ_QBFU01000007	162609	162641	R	MEDIUM
NZ_QBFW01000002	473091	473123	F	MEDIUM
NZ_QBFT01000002	473100	473132	F	MEDIUM
NZ_QBFY01000002	471754	471786	F	MEDIUM
NZ_QBFZ01000002	473100	473132	F	MEDIUM
NZ_QBFX01000012	115147	115179	F	MEDIUM
NZ_QBGA01000002	471995	472027	F	MEDIUM
NZ_PVWG01000003	266081	266118	F	HIGH
NZ_QBGB01000001	473100	473132	F	MEDIUM
NZ_QBGE01000009	162609	162641	R	MEDIUM
NZ_QBGF01000002	472079	472111	F	MEDIUM
NZ_QBGC01000001	471986	472018	F	MEDIUM
NZ_QBGD01000001	471870	471902	F	MEDIUM
NZ_QBGG01000002	471986	472018	F	MEDIUM
NZ_QBGH01000006	162609	162641	R	MEDIUM
NZ_QBGI01000004	162609	162641	R	MEDIUM
NZ_QBGL01000002	472975	473007	F	MEDIUM
NZ_QBGJ01000006	162609	162641	R	MEDIUM
NZ_FXPS01000036	20274	20306	R	HIGH
NZ_QBGK01000004	162609	162641	R	MEDIUM
NZ_QBGN01000002	237629	237661	F	MEDIUM
NZ_QBGM01000004	162609	162641	R	MEDIUM
NZ_QBGO01000001	473091	473123	F	MEDIUM
NZ_QBGQ01000002	471986	472018	F	MEDIUM
NZ_QBGP01000002	472975	473007	F	MEDIUM
NZ_QBGR01000040	32582	32614	R	MEDIUM
NZ_QBGS01000037	32397	32429	R	MEDIUM
NZ_QBGU01000006	162609	162641	R	MEDIUM
NZ_QBGV01000003	162609	162641	R	MEDIUM
NZ_FXPA01000035	29477	29509	R	HIGH
NZ_QBGW01000002	471992	472024	F	MEDIUM
NZ_QBGX01000002	473091	473123	F	MEDIUM
NZ_QBGY01000002	471870	471902	F	MEDIUM
NZ_QBGZ01000005	113349	113381	F	MEDIUM
NZ_QBHA01000002	471986	472018	F	MEDIUM
NZ_QBHB01000002	471986	472018	F	MEDIUM
NZ_QBHC01000001	162609	162641	R	MEDIUM
NZ_QBHE01000007	162609	162641	R	MEDIUM
NZ_QBHD01000002	473091	473123	F	MEDIUM
NZ_QBHF01000002	237614	237646	F	MEDIUM
NC_012590	994721	994754	F	LOW
NZ_QBHG01000002	471972	472004	F	MEDIUM
NZ_QBHH01000004	65328	65360	R	MEDIUM
NZ_QBHI01000001	472868	472900	F	MEDIUM
NZ_QBHJ01000002	473091	473123	F	MEDIUM
NZ_QBHL01000021	65457	65489	R	MEDIUM
NZ_QBHK01000009	162609	162641	R	MEDIUM
NZ_QBHM01000004	162609	162641	R	MEDIUM
NZ_MXXB01000191	5399	5431	F	MEDIUM
NZ_PQDM01000006	163629	163661	R	MEDIUM
NZ_AROS01000026	793	825	R	MEDIUM
NZ_FWMR01000030	37114	37146	F	LOW
NZ_LN999997	2324644	2324676	F	MEDIUM
NZ_CDKB01000004	162818	162850	R	MEDIUM
NZ_CWLZ01000023	29509	29541	R	MEDIUM
NZ_CWKK01000078	17534	17566	F	MEDIUM
NZ_CDKV01000005	152658	152690	R	MEDIUM
NZ_CDIF01000053	30014	30046	R	MEDIUM
NZ_CDKT01000090	8483	8515	F	MEDIUM
NZ_CDJK01000044	8917	8949	F	MEDIUM
NZ_LT795114	997640	997672	F	MEDIUM
NZ_AUQT01000023	313970	314002	F	MEDIUM
NZ_NHRY01000004	3071	3101	R	HIGH
NZ_AUQU01000001	439803	439835	F	MEDIUM
NZ_CP014983	1004859	1004891	F	MEDIUM
NZ_AUVD01000035	131713	131745	F	MEDIUM
NZ_JRZO01000045	108530	108562	R	MEDIUM
NZ_CP014977	1007074	1007106	F	MEDIUM
NZ_LKJE01000021	113409	113441	F	MEDIUM
NZ_LKJI01000068	8730	8762	F	MEDIUM
NZ_LKJD01000079	8694	8726	F	MEDIUM
NZ_CP012681	3031839	3031871	R	MEDIUM
NZ_MYST01000002	439849	439881	F	MEDIUM
NZ_NIBY01000005	248998	249030	F	HIGH
NZ_MVJI01000169	5258	5290	F	LOW
NZ_MVJI01000169	22197	22229	F	MEDIUM
NZ_MVJI01000169	22805	22837	F	HIGH
NZ_LVGQ01000009	108058	108090	R	MEDIUM
NZ_LVGJ01000001	108058	108090	R	MEDIUM
NZ_LUJE01000001	13123	13155	R	MEDIUM
NZ_LVFW01000001	108058	108090	R	MEDIUM
NZ_LUIZ01000001	166599	166631	R	MEDIUM
NZ_LVFV01000025	67256	67288	R	MEDIUM
NZ_LUIY01000002	107203	107236	R	MEDIUM
NZ_LVFT01000009	168608	168640	F	MEDIUM
NZ_LUIW01000001	108058	108090	R	MEDIUM
NZ_LVFS01000006	108059	108091	R	MEDIUM
NZ_LVFQ01000002	29943	29975	R	MEDIUM
NZ_LUIQ01000001	108057	108089	R	MEDIUM
NZ_LVFP01000001	11944	11976	R	MEDIUM
NZ_LVFM01000001	108061	108093	R	MEDIUM
NZ_LVFJ01000003	168620	168652	F	MEDIUM
NZ_LVFH01000012	107875	107907	R	MEDIUM
NZ_PHJD01000022	107939	107971	R	MEDIUM
NZ_NIQN01000015	98	132	F	MEDIUM
NZ_PHJC01000017	61922	61954	F	MEDIUM
NZ_PIJC01000003	162515	162547	R	MEDIUM
NZ_PHJB01000023	162515	162547	R	MEDIUM
NZ_PHJA01000010	107951	107983	R	MEDIUM
NZ_PHIZ01000002	107681	107713	R	MEDIUM
NC_006582	3721340	3721374	R	HIGH
NZ_PHIY01000001	162326	162358	R	MEDIUM
NZ_PHIX01000009	108395	108427	R	MEDIUM
NZ_PHIW01000004	164742	164774	R	MEDIUM
NZ_PHIT01000010	162509	162541	R	MEDIUM
NZ_PHIS01000001	439221	439253	F	MEDIUM
NC_012032	4549688	4549726	F	HIGH
NZ_PHIR01000015	334153	334185	F	MEDIUM
NZ_PHIQ01000015	334143	334175	F	MEDIUM
NZ_PHIP01000033	10862	10894	F	MEDIUM
NZ_PHIO01000007	162515	162547	R	MEDIUM
NZ_PHIN01000006	438904	438936	F	MEDIUM
NZ_PHIM01000011	107936	107968	R	MEDIUM
NZ_NDGQ01000001	107920	107952	R	MEDIUM
NZ_NABB01000012	196774	196806	F	MEDIUM
NZ_NAAR01000087	870	902	R	MEDIUM
NZ_NAAO01000043	62528	62560	F	MEDIUM
NC_012032	4549688	4549726	F	HIGH
NZ_NAAM01000028	1586	1618	R	MEDIUM
NZ_NAAL01000038	132356	132388	F	MEDIUM
NZ_NAAK01000023	62528	62560	F	MEDIUM
NZ_JRGR01000012	270	303	R	MEDIUM
NZ_JRGT01000020	811	843	R	MEDIUM
NZ_JRGS01000004	814	846	R	MEDIUM
NZ_MTKV01000003	105939	105971	F	MEDIUM
NZ_JRZR01000002	313266	313298	F	MEDIUM
NZ_JRZJ01000010	438903	438935	F	MEDIUM
NZ_JRZI01000013	15249	15281	F	MEDIUM
NC_012032	4549688	4549726	F	HIGH
NZ_JRYU01000002	162482	162514	R	MEDIUM
NZ_JRZK01000041	22509	22541	F	MEDIUM
NZ_JRZL01000049	246304	246336	F	MEDIUM
NZ_JRZN01000049	114594	114626	F	MEDIUM
NZ_JRZQ01000003	334102	334134	F	MEDIUM
NZ_CDIK01000034	9015	9047	F	MEDIUM
NZ_CDIX01000054	162	194	R	MEDIUM
NZ_CDKL01000084	65423	65455	R	MEDIUM
NZ_CDIV01000160	8571	8603	F	MEDIUM
NZ_CDKX01000005	152684	152716	R	MEDIUM
NRAA01000032	67160	67192	F	MEDIUM
NZ_CDHX01000039	29873	29905	R	MEDIUM
NZ_CDKJ01000082	9020	9052	F	MEDIUM
NZ_CDKA01000084	1967	1999	R	MEDIUM
NZ_CDKQ01000042	32080	32112	R	MEDIUM
NZ_CDKO01000018	29583	29615	R	MEDIUM
NZ_CDIU01000090	8954	8986	F	MEDIUM
NZ_CDIP01000007	162856	162888	R	MEDIUM
NZ_CDKI01000030	23138	23170	F	MEDIUM
NZ_CDIS01000077	8802	8834	F	MEDIUM
NZ_CDHY01000130	8920	8952	F	MEDIUM
NZ_CDLA01000026	8690	8722	F	MEDIUM
NZ_CDIR01000128	416	448	R	MEDIUM
NZ_CDIW01000004	162826	162858	R	MEDIUM
NZ_CDJL01000138	8704	8736	F	MEDIUM
NZ_CDJA01000143	8989	9021	F	MEDIUM
NZ_CDKU01000022	22973	23005	F	MEDIUM
NZ_CDIZ01000102	5813	5845	R	MEDIUM
NZ_CDKF01000044	8811	8843	F	MEDIUM
NZ_CDKP01000028	456	488	R	MEDIUM
NZ_CDJR01000021	118999	119031	R	MEDIUM
NZ_KE992817	52351	52384	F	LOW
NZ_CDKZ01000005	31933	31965	R	MEDIUM
NZ_CDIL01000040	9033	9065	F	MEDIUM
NZ_CDJF01000030	162728	162760	R	MEDIUM
NZ_CDJT01000009	162731	162763	R	MEDIUM
NZ_CDKD01000016	1145	1177	R	MEDIUM
NZ_CDJW01000044	23029	23061	F	MEDIUM
NZ_CDJU01000073	32017	32049	R	MEDIUM
NZ_CDID01000055	22987	23019	F	MEDIUM
NZ_CDKY01000014	8858	8890	F	MEDIUM
NZ_CDJV01000484	1034	1067	F	MEDIUM
PFNB01000187	208	240	F	LOW
NZ_CDJY01000015	113539	113571	F	MEDIUM
NZ_CDKC01000082	22900	22932	F	MEDIUM
NZ_CDHS01000005	58945	58977	R	MEDIUM
NZ_CDHW01000009	162878	162910	R	MEDIUM
NZ_CDHV01000068	2059	2091	R	MEDIUM
NZ_CDHZ01000063	8962	8994	F	MEDIUM
NZ_CDIN01000026	8979	9011	F	MEDIUM
NZ_CDJO01000010	152564	152596	R	MEDIUM
NZ_CDHU01000033	65293	65325	R	MEDIUM
NZ_CDIO01000027	174	206	R	MEDIUM
NZ_OBDX01000010	192180	192216	R	MEDIUM
NZ_LIDY01000001	108114	108146	R	MEDIUM
NZ_CP019649	3068876	3068908	R	MEDIUM
NZ_MYTL01000016	1064	1096	F	MEDIUM
NZ_PHGW01000015	115141	115173	F	MEDIUM
NZ_CP011428	3107512	3107544	R	MEDIUM
NZ_LLGV01000246	15934	15966	F	MEDIUM
NZ_JUOW01000029	198	235	R	LOW
NZ_PTSX02000034	46622	46653	R	MEDIUM
NZ_MAKQ01000094	2540	2572	NA	NA
NZ_ALTI01000026	45122	45152	R	HIGH
NZ_NQJL01000001	954919	954951	F	MEDIUM
NZ_NMGU01000039	231	263	F	MEDIUM
NZ_NOSE01000054	231	263	F	MEDIUM
NZ_JFFN01000065	401	433	F	MEDIUM
NZ_JMJD01000003	1311662	1311694	F	MEDIUM
NZ_CXWS01000037	41586	41618	R	HIGH
NZ_NWPY01000065	21570	21602	R	HIGH
NZ_MAKN01000007	24382	24415	F	MEDIUM
NZ_KK736329	885887	885919	F	HIGH
NZ_GL871977	665293	665325	F	HIGH
NZ_ADJC01000011	600670	600702	F	HIGH
NZ_NQJP01000001	954807	954839	F	MEDIUM
NZ_ADJD01000007	665317	665349	F	HIGH
NZ_JH590472	664308	664340	F	HIGH
NZ_KE699925	656817	656849	F	HIGH
NZ_KE700777	901644	901676	F	HIGH
NZ_KE700829	431887	431919	R	LOW
NC_006582	3740015	3740047	R	HIGH
NZ_KE700926	281518	281550	R	LOW
NZ_MDSG01000026	258781	258813	R	LOW
NZ_JQFC01000100	25450	25482	R	LOW
NZ_JQFE01000531	21692	21724	R	LOW
NZ_JQFH01000354	17527	17559	F	HIGH
NZ_PIRX01000003	219332	219369	R	MEDIUM
NZ_KB733111	1746158	1746190	F	HIGH
NZ_KB732695	691099	691131	F	HIGH
NZ_KB732739	1473788	1473820	F	HIGH
NZ_JWZW01000008	55160	55192	F	HIGH
NZ_MPAE01000002	151636	151668	F	HIGH
NZ_MPAB01000003	151637	151669	F	HIGH
NZ_NIEM01000004	497818	497850	F	HIGH
NZ_NIEN01000004	497710	497742	F	HIGH
NZ_JVHY01000086	117101	117133	R	LOW
NZ_NIEY01000004	497641	497673	F	HIGH
NZ_PHNQ01000003	32362	32398	R	HIGH
NZ_KQ087992	961881	961913	F	HIGH
NZ_JSSP01000095	325371	325403	F	HIGH
NZ_JSRH01000039	9562	9594	R	LOW
NZ_JSQI01000035	160769	160801	R	LOW
NZ_LQRV01000001	154189	154221	R	LOW
NZ_LQSD01000001	154191	154223	R	LOW
NZ_LQSG01000001	154189	154221	R	LOW
NZ_LQSK01000001	154189	154221	R	LOW
NZ_LQSR01000001	154290	154322	R	LOW
NZ_LQSS01000001	154189	154221	R	LOW
PIDR01000523	1933	1965	R	HIGH
NZ_LQTD01000013	3097	3129	R	LOW
NZ_LQUU01000006	11292	11324	R	LOW
NZ_LQVV01000116	113085	113117	F	HIGH
NZ_LQWM01000117	13384	13416	F	HIGH
NZ_LELX01000034	55299	55331	F	HIGH
NZ_NKAG01000006	189296	189328	R	LOW
